ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
002ad878	216	loop	near	ghidra	92.06	00333584	_ZN2Tz10JmComplete13CheckMiniGameEv	Tz::JmComplete::CheckMiniGame()		med
002cef80	216	float	near	lift	64.04	006507b4	_ZN2Ti8MiniGame16prize_is_visibleEPN2YS14PRIZEEFFECT_POE	Ti::MiniGame::prize_is_visible(YS::PRIZEEFFECT_PO*)		sim-med
002cf320	216	loop	near	ghidra	75.56	0064c80c	_ZN2Ti5MGObj10alloc_workEi	Ti::MGObj::alloc_work(int)		med
00322228	216	loop	near	m2c	85.49	006b6d2c	_ZN2sa13MUSICAL_COMBOD1Ev	sa::MUSICAL_COMBO::~MUSICAL_COMBO()		sim-vt-high
00153468	212	branchy	near	ghidra	77.87	0005e368	_ZN2dk12LEVELUP_INFO10openSummonEPKN2YS7MESSAGEES4_i	dk::LEVELUP_INFO::openSummon(YS::MESSAGE const*, YS::MESSAGE const*, int)		high
0016b668	212	branchy	near	m2c	99.81	0046047c	_ZN2YS3OBJ10_OVR_leaveEv	YS::OBJ::_OVR_leave()		high
00178fe8	212	branchy	near	m2c	84.64	0047db90	_ZN2YS6PLAYER14ability_attackEi	YS::PLAYER::ability_attack(int)		sim-high
0017cc30	212	float	near	lift	85.56	00403460	_ZN2YS11ACTION_JUMP5_landEPNS_3OBJENS_6ACTION2IDE	YS::ACTION_JUMP::_land(YS::OBJ*, YS::ACTION::ID)		sim-high
0017e138	212	float	near	lift	65.66	00431218	_ZN2YS6FRIEND10stun_recovEi	YS::FRIEND::stun_recov(int)		med
0018d940	212	branchy	near	e3	88.02	00406f6c	_ZN2YS6ATTACK9is_strikeEPNS_6BTLOBJE	YS::ATTACK::is_strike(YS::BTLOBJ*)		med
0019aec0	212	loop	near	lift	91.32	004b0b18	_ZN2YS10UNIT_GROUP13check_levelupEv	YS::UNIT_GROUP::check_levelup()		sim-med
0019b500	212	float	near	lift	72.78	004b0688	_ZN2YS10UNIT_GROUP10appear_npcEv	YS::UNIT_GROUP::appear_npc()		sim-med
001a52a8	212	float	near	lift	99.62	00482cd8	_ZN2YS5PRIZE10get_commonEPNS_6BTLOBJEPNS_11PRIZEEFFECTE	YS::PRIZE::get_common(YS::BTLOBJ*, YS::PRIZEEFFECT*)		med
001b71e8	212	loop	near	m2c	76.49	0043c5bc	_ZN2YS7LEVELUP5CheckEiPNS_7PARTRAMEPNS_5PARTYE	YS::LEVELUP::Check(int, YS::PARTRAM*, YS::PARTY*)		high
001ccfa0	212	float	near	ghidra	50.55	0048a4b0	_ZN2YS8PRIZE_TT14_OVR_check_getEPNS_11PRIZEEFFECTE	YS::PRIZE_TT::_OVR_check_get(YS::PRIZEEFFECT*)		sim-high
001d02c8	212	float	near	lift	83.81	0044ff50	_ZN2YS6MICKEY12recov_elixirEv	YS::MICKEY::recov_elixir()		med
001dea80	212	float	near	m2c	88.13	002b5268	_ZN3ryj3PAX7MANAGERC1EPNS_6EFFECTEPNS0_4ELEMEPvf	ryj::PAX::MANAGER::MANAGER(ryj::EFFECT*, ryj::PAX::ELEM*, void*, float)		sim-med
001f6778	212	branchy	near	lift	85.00	005aa4cc	pppKeBornRnd5	pppKeBornRnd5		sim-med
001f6b68	212	branchy	near	lift	85.00	005aa8d0	pppKeBornRnd6	pppKeBornRnd6		sim-med
0023c3e0	212	loop	near	ghidra	85.28	000c14f4	_ZN2YI6LAYOUT14SearchSequenceEii	YI::LAYOUT::SearchSequence(int, int)		high
00269e20	212	branchy	near	m2c	89.75	003a0acc	_ZN2Tz7CmEquip11FadeOutListEv	Tz::CmEquip::FadeOutList()		high
00282620	212	loop	near	ghidra	63.59	00322be4	_ZN2Tz8ItemInfo15AddKnowItemInfoEv	Tz::ItemInfo::AddKnowItemInfo()		med
00287358	212	branchy	near	m2c	82.61	003b1094	_ZN2Tz8CmNewFlg19SetAbilityFlgMemberEii	Tz::CmNewFlg::SetAbilityFlgMember(int, int)		sim-high
0029c880	212	loop	near	ghidra	80.33	0033f9a0	_ZN2Tz5JmDic21SetupDiagramCharaInfoEPKNS_9JmDiagram4InfoEi	Tz::JmDic::SetupDiagramCharaInfo(Tz::JmDiagram::Info const*, int)		high
0029ca50	212	loop	near	ghidra	88.61	0033ac98	_ZN2Tz5JmDic11GetCharaIdxEv	Tz::JmDic::GetCharaIdx()		high
002a4a00	212	loop	near	ghidra	92.55	0035fce4	_ZN2Tz10JmTreasure10GetCurXMaxEi	Tz::JmTreasure::GetCurXMax(int)		med
002d60e8	212	float	near	lift	81.15	0064b4c8	_ZN2Ti11MGOarashiPo18get_separate_speedEv	Ti::MGOarashiPo::get_separate_speed()		sim-high
00322c98	212	loop	near	lift	84.78	006bbd08	_ZN2Tz7MenuObjD0Ev	Tz::MenuObj::~MenuObj()		high
0010c9f8	208	float	near	lift	65.59	00665c28	_ZN2YS11TEST_ACTION9ActionHopEi	YS::TEST_ACTION::ActionHop(int)		sim-med
0010f7b0	208	loop	near	lift	93.56	000e47a8	_ZN2kn6Friend14equipedAbilityEii	kn::Friend::equipedAbility(int, int)		high
00137180	208	loop	near	lift	78.42	0004400c	_ZN2dk3BGM10typeChangeEPi	dk::BGM::typeChange(int*)		sim-med
0013d550	208	float	near	lift	90.54	0004eba8	_ZN2dk12COMMAND_DRAW22setSpecialCommandImageEPvS1_	dk::COMMAND_DRAW::setSpecialCommandImage(void*, void*)		med
0015f548	208	loop	near	e3	57.59	000604a8	_ZN2dk3Map7drawAllEv	dk::Map::drawAll()		med
0015f618	208	loop	near	e3	57.59	000605a4	_ZN2dk3Map9noDrawAllEv	dk::Map::noDrawAll()		high
00165898	208	loop	near	lift	88.40	0006ac58	_ZN2dk6ObjOcc4initEP9ALLOCATOR	dk::ObjOcc::init(ALLOCATOR*)		med
00175bb8	208	float	near	m2c	47.75	00476cb8	_ZN2YS5PARTY16_OVR_is_wish_dirEv	YS::PARTY::_OVR_is_wish_dir()		sim-low
00186478	208	float	near	ghidra	61.69	00411790	_ZN2YS6BTLOBJ22exec_damage_small_spotEPNS_6DAMAGEE	YS::BTLOBJ::exec_damage_small_spot(YS::DAMAGE*)		sim-high
0019bc38	208	switch	near	m2c	75.00	00464c0c	_ZN2YS3OBJ10can_lockonEv	YS::OBJ::can_lockon()		high
001a1840	208	float	near	lift	80.27	004984e0	_ZN2YS5SHEET4saveEv	YS::SHEET::save()		med
001af0c0	208	branchy	near	lift	91.51	00432900	_ZN2YS8GAMEOVER5setupEv	YS::GAMEOVER::setup()		med
001b0250	208	branchy	near	lift	95.17	004b9a48	_ZN2YS5VOICE4execEv	YS::VOICE::exec()		high
001bd418	208	branchy	near	ghidra	89.30	004808ec	_ZN2YS14PLAYER_COMMAND14force_overrideEiiRKNS_6TARGETEii	YS::PLAYER_COMMAND::force_override(int, int, YS::TARGET const&, int, int)		med
001c2f90	208	float	near	lift	82.66	004c5238	_ZN2YS7ABILITY4initEPNS_5SHEETE	YS::ABILITY::init(YS::SHEET*)		sim-med
001c39d0	208	float	near	m2c	64.08	004cd858	_ZN2YS17ACTION_GLIDEHOVER8_controlEPNS_3OBJE	YS::ACTION_GLIDEHOVER::_control(YS::OBJ*)		sim-high
001db440	208	branchy	near	m2c	98.71	004c2844	_ZN2YS4ZONE6CreateEPKNS_14UNIT_DATA_ZONEE	YS::ZONE::Create(YS::UNIT_DATA_ZONE const*)		sim-high
00224c20	208	branchy	near	lift	91.13	002d9c00	_ZN2sa5EVENT18checkMusicalMemoryEv	sa::EVENT::checkMusicalMemory()		med
0023e9f0	208	loop	near	m2c	88.80	003739bc	_ZN2Tz7MenuObj9SyncAlphaEv	Tz::MenuObj::SyncAlpha()		med
00257388	208	branchy	near	lift	94.46	0031575c	_ZN2Tz5CmTop15SetupWarningWinEii	Tz::CmTop::SetupWarningWin(int, int)		sim-sandwich
00272468	208	branchy	near	m2c	97.96	0039a5b8	_ZN2Tz8CmCustom11SetLoopListEv	Tz::CmCustom::SetLoopList()		sim-high
0028b520	208	loop	near	lift	85.62	0036718c	_ZN2Tz10LaySeqMess6createEiiiPNS_6LayoutEPKsS4_iii	Tz::LaySeqMess::create(int, int, int, Tz::Layout*, short const*, short const*, int, int, int)		sim-high
002952f8	208	loop	near	m2c	92.12	00362790	_ZN2Tz10JmWorldSel12GetId2CurPosEi	Tz::JmWorldSel::GetId2CurPos(int)		med
002ab818	208	loop	near	ghidra	84.95	00344cb4	_ZN2Tz9JmNewInfo9CheckNaviEv	Tz::JmNewInfo::CheckNavi()		sim-med
002ac678	208	loop	near	lift	76.56	0034be84	_ZN2Tz9JmNewInfo17SetPuzzlePieceFlgEi	Tz::JmNewInfo::SetPuzzlePieceFlg(int)		sim-med
002ae1b0	208	loop	near	e3	51.38	003352f4	_ZN2Tz10JmComplete13isDiagramCompEii	Tz::JmComplete::isDiagramComp(int, int)		med
002d54a8	208	float	near	lift	70.97	0064a0d8	_ZN2Ti15MGOarashiPlayer11_OVR_attackEv	Ti::MGOarashiPlayer::_OVR_attack()		med
002d94b8	208	float	near	lift	78.54	00638438	_ZN2Ti12MGHachimitsu11demo_is_endEv	Ti::MGHachimitsu::demo_is_end()		med
00102528	204	loop	near	lift	77.61	000405e8	_ZN12TASK_MANAGER4linkEP4TASK	TASK_MANAGER::link(TASK*)		med
00131f48	204	loop	near	m2c	99.20	00111444	_ZN2kn12textureSetupEPv	kn::textureSetup(void*)		sim-med
0013e0f8	204	float	near	ghidra	61.74	00064230	_ZN2dk11CIRCLE_MASK6createEiiii	dk::CIRCLE_MASK::create(int, int, int, int)		med
0016cc18	204	branchy	near	lift	89.14	004b5aa8	_ZN2YS2VM11syscallbackEiP8BD_VALUEiPS0_	YS::VM::syscallback(int, BD_VALUE*, int, YS::VM*)		sim-low
00170018	204	loop	near	lift	74.76	00416b3c	_ZN2YS10CACHE_BUFF6HEADER5clearEv	YS::CACHE_BUFF::HEADER::clear()		med
0017a9e8	204	float	near	lift	28.61	004c61a4	_ZN2YS6ACTION4blowEPNS_3OBJE	YS::ACTION::blow(YS::OBJ*)		sim-med
00181ad0	204	branchy	near	ghidra	81.56	00404218	_ZN2YS8AREADATA4InitEPK4AREA	YS::AREADATA::Init(AREA const*)		med
001863a8	204	float	near	lift	92.77	00412bf8	_ZN2YS6BTLOBJ17exec_damage_smallEPNS_6DAMAGEEf	YS::BTLOBJ::exec_damage_small(YS::DAMAGE*, float)		sim-low
00187920	204	branchy	near	m2c	80.90	00412500	_ZN2YS6BTLOBJ12_OVR_is_starEv	YS::BTLOBJ::_OVR_is_star()		med
00188958	204	loop	near	lift	85.94	00495e64	_ZN2YS7PARTRAM12set_item_maxEi	YS::PARTRAM::set_item_max(int)		high
00194318	204	branchy	near	e3	84.04	0046843c	_ZN2YS3OBJ11exec_pirateEv	YS::OBJ::exec_pirate()		med
00196ca8	204	branchy	near	lift	56.84	00427958	_ZN2YS5EVENTC1EiPv	YS::EVENT::EVENT(int, void*)		sim-high
001a0920	204	branchy	near	m2c	73.67	004799c8	_ZNK2YS11PARTYATTACK9is_activeEPNS_5PARTYE	YS::PARTYATTACK::is_active(YS::PARTY*) const		sim-med
001a9458	204	loop	near	e3	69.92	00467654	_ZN2YS7OBJDATA7get_knaEii	YS::OBJDATA::get_kna(int, int)		high
001c0490	204	float	near	lift	88.94	00409a80	_ZN2YS12ATTACK_CHECK4execEv	YS::ATTACK_CHECK::exec()		sim-med
001dfdb8	204	float	near	ghidra	67.22	002b6a10	_ZN3ryj3PAX7MANAGER12set_obj_fadeEv	ryj::PAX::MANAGER::set_obj_fade()		med
002225a8	204	float	near	lift	75.69	005d5e18	_Z17KeVu0ItrsBallLineP19_KeaVu0ItrsBallLine	KeVu0ItrsBallLine(_KeaVu0ItrsBallLine*)		sim-low
0022f5e8	204	loop	near	lift	91.82	002d4b90	_ZN2sa5EVENT11leaveAllObjEv	sa::EVENT::leaveAllObj()		med
00240360	204	branchy	near	lift	72.12	00369378	_ZN2Tz5MCard9MakeFnameEi	Tz::MCard::MakeFname(int)		high
0027f3d8	204	branchy	near	lift	91.76	0031d0f8	_ZN2Tz9GumiPause7ControlEv	Tz::GumiPause::Control()		high
00295158	204	loop	near	m2c	46.18	00362640	_ZN2Tz10JmWorldSel10GetCur2IdxEi	Tz::JmWorldSel::GetCur2Idx(int)		high
002969e0	204	branchy	near	m2c	87.78	00357e64	_ZN2Tz8JmReport9FileAllocEv	Tz::JmReport::FileAlloc()		med
002acf48	204	loop	near	e3	99.88	00333ed8	_ZN2Tz10JmComplete8CheckAllEv	Tz::JmComplete::CheckAll()		high
002da040	204	float	near	lift	68.51	0063c820	_ZN2Ti18MGHachimitsuPlayer5resetEv	Ti::MGHachimitsuPlayer::reset()		med
0011c148	200	float	near	ghidra	18.62	000ed82c	_ZN2kn8IKAdjust3setEPNS_5ModelEjbbf	kn::IKAdjust::set(kn::Model*, unsigned int, bool, bool, float)		sim-low
0011f2f0	200	branchy	near	m2c	83.86	000f1334	_ZN2kn10modelSetupEPv	kn::modelSetup(void*)		sim-low
00131810	200	float	near	lift	64.42	001032e8	_ZN2kn9MotionRAW4calcEPNS_8ModelObjEPKNS_7FMatrixEfPKNS_6ToFaceEPNS_8IKAdjustE	kn::MotionRAW::calc(kn::ModelObj*, kn::FMatrix const*, float, kn::ToFace const*, kn::IKAdjust*)		sim-vt-med
0013aed8	200	loop	near	ghidra	73.11	0004b0b0	_ZN2dk11COMMAND_ONE4exitEv	dk::COMMAND_ONE::exit()		sim-low
00143860	200	branchy	near	lift	86.08	0006ec48	_ZN2dk6Octree12getColorInfoERNS_4LineE	dk::Octree::getColorInfo(dk::Line&)		med
001705a8	200	loop	near	lift	80.58	0041518c	_ZN2YS10CACHE_BUFF9clearLinkEv	YS::CACHE_BUFF::clearLink()		med
00180448	200	float	near	m2c	79.14	0045ad34	_ZN2YS6MOTION11walk_to_runEiff	YS::MOTION::walk_to_run(int, float, float)		sim-low
00180e28	200	loop	near	m2c	98.56	0045964c	_ZN2YS6MOTION11exec_effectEv	YS::MOTION::exec_effect()		sim-low
00195d00	200	float	near	lift	94.12	004ce390	_ZN2YS11ACTION_HANG7controlEPNS_3OBJE	YS::ACTION_HANG::control(YS::OBJ*)		sim-high
00196540	200	branchy	near	lift	90.28	004bfba0	_ZN2YS10WORLDPOINT16ProgressCallbackEi	YS::WORLDPOINT::ProgressCallback(int)		sim-med
001a1b68	200	float	near	m2c	84.85	00498c38	_ZN2YS5SHEET14add_drive_timeEf	YS::SHEET::add_drive_time(float)		sim-high
001ba340	200	branchy	near	lift	75.42	004383d0	_ZN2YS11ITEM_EFFECT4execEv	YS::ITEM_EFFECT::exec()		sim-high
001bec68	200	loop	near	lift	91.58	0042bdf8	_ZN2YS13FIELD_COMMAND4makeEv	YS::FIELD_COMMAND::make()		sim-med
001cf8d0	200	float	near	lift	63.98	004ee370	_ZN2YS8NMPLAYER24_OVR_exec_command_playerEPKNS_12COMMAND_ELEME	YS::NMPLAYER::_OVR_exec_command_player(YS::COMMAND_ELEM const*)		sim-high
002328c0	200	loop	near	m2c	87.89	002bfb38	_ZN2sa5EVENT25set_bin_voice_all_fadeoutERNS_21BIN_VOICE_ALL_FADEOUTEP4TASK	sa::EVENT::set_bin_voice_all_fadeout(sa::BIN_VOICE_ALL_FADEOUT&, TASK*)		med
00272938	200	loop	near	lift	99.20	003982a4	_ZN2Tz8CmCustom14UpdateItemListEv	Tz::CmCustom::UpdateItemList()		sim-high
00274cf0	200	branchy	near	ghidra	27.42	002f55c0	_ZN2Tz6Jiminy8LoadDataEi	Tz::Jiminy::LoadData(int)		high
00285760	200	branchy	near	lift	86.86	002eef50	_ZN2Tz6Ending7SelCtrlEv	Tz::Ending::SelCtrl()		sim-high
00287df0	200	branchy	near	lift	69.02	0036dc2c	_ZN2Tz8MenuBase5PadSEEibbPFbiEb	Tz::MenuBase::PadSE(int, bool, bool, bool (*)(int), bool)		sim-med
0028dbf8	200	loop	near	ghidra	63.66	00376bcc	_ZN2Tz8MenuUtil9GetLaySeqEPNS_6LayoutEPKsS4_	Tz::MenuUtil::GetLaySeq(Tz::Layout*, short const*, short const*)		sim-high
002b3c38	200	branchy	near	m2c	57.23	00351fa0	_ZN2Tz8JmPuzzle12GameSelCheckEj	Tz::JmPuzzle::GameSelCheck(unsigned int)		sim-high
0031c450	200	loop	near	m2c	88.51	006a9f00	_ZN2dk5TIMERD1Ev	dk::TIMER::~TIMER()		sim-vt-high
001393f8	196	loop	near	lift	82.79	00064f2c	_ZN2dk5Obj2D11DestroyLoopEPNS0_7MANAGERE	dk::Obj2D::DestroyLoop(dk::Obj2D::MANAGER*)		sim-med
0014b518	196	branchy	near	lift	31.84	00076760	_ZN2dk8RectBase9setMirrorEj	dk::RectBase::setMirror(unsigned int)		med
00165768	196	loop	near	m2c	92.49	0006a98c	_ZN2dk6ObjOcc7destroyEv	dk::ObjOcc::destroy()		sim-med
001784a8	196	float	near	lift	86.57	0047e548	_ZN2YS6PLAYER18_OVR_make_movementEv	YS::PLAYER::_OVR_make_movement()		sim-high
001829b0	196	loop	near	m2c	95.60	004ae694	_ZN2YS4UNIT5EntryEjb	YS::UNIT::Entry(unsigned int, bool)		sim-med
00197828	196	float	near	lift	76.71	00428d2c	_ZN2YS5EVENT14StartMainEventEf	YS::EVENT::StartMainEvent(float)		med
001a6a20	196	loop	near	ghidra	85.13	004aae08	_ZN2YS8TEAMWORK5AllocEii	YS::TEAMWORK::Alloc(int, int)		sim-med
001a76c8	196	float	near	lift	66.53	0040d920	_ZN2YS2BG15GetFootPrintPosERKN2kn7FVectorERS2_i	YS::BG::GetFootPrintPos(kn::FVector const&, kn::FVector&, int)		med
001b4c48	196	straight	near	ghidra	98.94	0043f690	_ZN2YS5LIMIT9set_imageERNS_10IMAGE_DATAEPKc	YS::LIMIT::set_image(YS::IMAGE_DATA&, char const*)		sim-med
001b8f10	196	branchy	near	lift	77.45	0041b728	_ZNK2YS12COMMAND_ELEM10can_decideEPNS_3OBJEPKNS_6TARGETE	YS::COMMAND_ELEM::can_decide(YS::OBJ*, YS::TARGET const*) const		med
001c89a8	196	loop	near	m2c	90.31	004a4a90	_ZN2YS6SUMMON9EndThreadEP4TASK	YS::SUMMON::EndThread(TASK*)		med
00237740	196	float	near	m2c	53.20	000c67e0	_ZN2YI6SPRITE9SetRotateEfff	YI::SPRITE::SetRotate(float, float, float)		sim-med
0023c5f0	196	loop	near	ghidra	99.39	000c0a08	_ZN2YI6LAYOUT11GetAllFrameEi	YI::LAYOUT::GetAllFrame(int)		sim-high
0024ac88	196	loop	near	m2c	75.20	003cd7b4	_ZN2Tz4TRTE10GetSeqInfoEi	Tz::TRTE::GetSeqInfo(int)		sim-high
00252d88	196	loop	near	m2c	86.37	003b8aa8	_ZN2Tz4ALCA7ChgModeEv	Tz::ALCA::ChgMode()		high
00258df0	196	loop	near	ghidra	67.29	002ec11c	_ZN2Tz6CmComm14SetDrawMunniesEPNS_8MultiSeqE	Tz::CmComm::SetDrawMunnies(Tz::MultiSeq*)		high
00262a30	196	branchy	near	lift	94.69	003ac474	_ZN2Tz6CmItem10DrawUpdateEPNS_6SelectEii	Tz::CmItem::DrawUpdate(Tz::Select*, int, int)		sim-high
0028fe38	196	loop	near	lift	87.55	0037a798	_ZN2Tz9MunnyDraw6CreateEiPvPN2YI5IMAGEEi	Tz::MunnyDraw::Create(int, void*, YI::IMAGE*, int)		sim-med
0029ecf0	196	switch	near	m2c	97.16	0033d7c8	_ZN2Tz5JmDic8SelCheckEi	Tz::JmDic::SelCheck(int)		med
002be190	196	float	near	lift	84.14	003d8cf0	_ZN8worldmap8Libretto11startMotionEiPii	worldmap::Libretto::startMotion(int, int*, int)		sim-sandwich
002c66b8	196	float	near	lift	49.79	003db790	_ZN8worldmap9ObjCameraC1EPNS_6PlayerEPN2YS3PADE	worldmap::ObjCamera::ObjCamera(worldmap::Player*, YS::PAD*)		sim-low
0031e398	196	loop	near	lift	67.73	006d459c	_ZN2YS14TUTORIAL_PAUSED0Ev	YS::TUTORIAL_PAUSE::~TUTORIAL_PAUSE()		sim-med
00117dd8	192	loop	near	lift	97.76	00109038	_ZN2kn6StitchD1Ev	kn::Stitch::~Stitch()		sim-high
00154c10	192	loop	near	lift	90.92	0009e208	_ZN2dk11GAUGE_ENEMY6damageEi	dk::GAUGE_ENEMY::damage(int)		med
0015aba8	192	branchy	near	ghidra	77.79	00046bac	_ZN2dk9BILLBOARD9DrawPlaceEv	dk::BILLBOARD::DrawPlace()		med
0015d5d0	192	branchy	near	m2c	87.82	00059d20	_ZN2dk17KeyHoleJumpEffect17jumpEffectIn_taskEP4TASK	dk::KeyHoleJumpEffect::jumpEffectIn_task(TASK*)		sim-high
001a5c88	192	float	near	lift	78.51	00446c28	_ZN2YS5MAGIC8set_costEf	YS::MAGIC::set_cost(float)		sim-med
001a86b8	192	float	near	lift	62.50	004abe60	_ZN2YS12TREASURE_BOX15_OVR_initializeEv	YS::TREASURE_BOX::_OVR_initialize()		med
001b0798	192	float	near	lift	67.31	00445290	_ZN2YS6LOOKAT5startEPNS_3OBJEfj	YS::LOOKAT::start(YS::OBJ*, float, unsigned int)		sim-med
001c81d0	192	loop	near	lift	94.24	0047a344	_ZN2YS4PATHD1Ev	YS::PATH::~PATH()		sim-low
001cc160	192	loop	near	lift	75.00	004848ac	_ZN2YS8PRIZE_CA6AppearEPNS_6BTLOBJEi	YS::PRIZE_CA::Appear(YS::BTLOBJ*, int)		seed
001d2750	192	float	near	m2c	79.69	004ea9f0	_ZN2YS13INTERVAL_INFO4execEv	YS::INTERVAL_INFO::exec()		sim-high
001d6790	192	float	near	m2c	68.54	0041fe64	_ZN2YS13CROWD_N_MU0607MakeBowERKN2dk6AabboxE	YS::CROWD_N_MU060::MakeBow(dk::Aabbox const&)		sim-high
00232988	192	loop	near	lift	98.54	002bff9c	_ZN2sa5EVENT10audio_freeEv	sa::EVENT::audio_free()		med
00276e78	192	branchy	near	ghidra	61.37	002f724c	_ZN2Tz6Jiminy11CreateCoverEv	Tz::Jiminy::CreateCover()		high
0027ac38	192	branchy	near	lift	90.42	0038fee4	_ZN2Tz9CmAbility18FadeOutAbilityListEv	Tz::CmAbility::FadeOutAbilityList()		high
00283ab8	192	loop	near	lift	69.13	00318154	_ZN2Tz10CmTutorial10isDrawTypeEi	Tz::CmTutorial::isDrawType(int)		sim-low
0028ab20	192	loop	near	lift	85.10	0038275c	_ZN2Tz6Select4LoopEv	Tz::Select::Loop()		sim-high
0028b300	192	loop	near	lift	88.85	00366e0c	_ZN2Tz6LaySeq6createEiiiPNS_6LayoutEPKsS4_ii	Tz::LaySeq::create(int, int, int, Tz::Layout*, short const*, short const*, int, int)		sim-high
0029fbf0	192	loop	near	lift	90.10	0032b3cc	_ZN2Tz7JmAnsem13GetHaveReportEv	Tz::JmAnsem::GetHaveReport()		high
002a5d30	192	loop	near	lift	90.10	0032e480	_ZN2Tz8JmBattle14GetEnableLimitEv	Tz::JmBattle::GetEnableLimit()		high
002b3b78	192	switch	near	m2c	89.22	003537c4	_ZN2Tz8JmPuzzle8SelCheckEi	Tz::JmPuzzle::SelCheck(int)		med
002bed48	192	branchy	near	lift	64.06	003da150	_ZN8worldmap13MessageWidgetC1Eii	worldmap::MessageWidget::MessageWidget(int, int)		high
002dd530	192	float	near	ghidra	70.19	006406ec	_ZN2Ti6MGJump18start_special_modeEi	Ti::MGJump::start_special_mode(int)		high
00113338	188	straight	near	ghidra	87.45	000e608c	_ZN2kn6Friend6strikeERKNS_7FVectorEPN2YS6TARGETEiii	kn::Friend::strike(kn::FVector const&, YS::TARGET*, int, int, int)		high
0011f6e8	188	loop	near	ghidra	48.68	000f1f20	_ZN2kn7ModelBG14setDisplayFlagEPcPs	kn::ModelBG::setDisplayFlag(char*, short*)		high
001241b8	188	loop	near	lift	87.73	000f34a8	_ZN2kn10ModelMulti14setDisplayFlagEPcPs	kn::ModelMulti::setDisplayFlag(char*, short*)		high
00124278	188	loop	near	lift	87.73	000f362c	_ZN2kn10ModelMulti8showPartEPci	kn::ModelMulti::showPart(char*, int)		high
00124338	188	loop	near	lift	87.73	000f37b0	_ZN2kn10ModelMulti8hidePartEPci	kn::ModelMulti::hidePart(char*, int)		high
001243f8	188	loop	near	lift	87.73	000f3934	_ZN2kn10ModelMulti10setStealthEPci	kn::ModelMulti::setStealth(char*, int)		high
001244b8	188	loop	near	lift	87.73	000f3ab8	_ZN2kn10ModelMulti12resetStealthEPci	kn::ModelMulti::resetStealth(char*, int)		high
00131e80	188	loop	near	m2c	87.32	00111384	_ZN2kn8rgb2grayEPNS_7TextureE	kn::rgb2gray(kn::Texture*)		sim-low
001366b8	188	branchy	near	lift	76.98	00045c08	_ZN2dk4BGSE8areaReadEP4TASK	dk::BGSE::areaRead(TASK*)		med
00143d10	188	branchy	near	lift	73.36	0006d9a4	_ZN2dk6Octree19intersectLineCameraERNS_4LineERN2kn7FVectorERtRPNS_6ObjOccE	dk::Octree::intersectLineCamera(dk::Line&, kn::FVector&, unsigned short&, dk::ObjOcc*&)		high
00149fe0	188	branchy	near	lift	92.19	00050658	_ZN2dk5Field13WorldMapStartEij	dk::Field::WorldMapStart(int, unsigned int)		med
00155bf0	188	float	near	lift	66.69	000a1508	_ZN2dk12GAUGE_PLAYER17createDriveCircleEi	dk::GAUGE_PLAYER::createDriveCircle(int)		high
00159070	188	float	near	lift	61.86	00075a88	_ZN2dk14ReactionCamera6updateEPNS_9ObjCameraE	dk::ReactionCamera::update(dk::ObjCamera*)		med
0017ca88	188	float	near	m2c	62.70	00402ce0	_ZN2YS11ACTION_JUMP7CanHoldEPNS_3OBJE	YS::ACTION_JUMP::CanHold(YS::OBJ*)		sim-med
00197a00	188	branchy	near	m2c	92.02	00429054	_ZN2YS5EVENT8ExecTaskEP4TASK	YS::EVENT::ExecTask(TASK*)		med
0019bd08	188	branchy	near	ghidra	85.09	00464d3c	_ZN2YS3OBJ19is_enable_collisionEi	YS::OBJ::is_enable_collision(int)		high
0019ea10	188	branchy	near	lift	67.98	00491380	_ZN2YS11RC_SEARCHER16CheckAutoCommandEPNS_6PLAYEREPKNS_10ITEM_TABLEEPKNS_12COMMAND_ELEME	YS::RC_SEARCHER::CheckAutoCommand(YS::PLAYER*, YS::ITEM_TABLE const*, YS::COMMAND_ELEM const*)		sim-high
001a8930	188	branchy	near	m2c	92.34	0044ada4	_ZN2YS6MEMBER5TABLE8InitAreaEv	YS::MEMBER::TABLE::InitArea()		med
00252c20	188	branchy	near	lift	95.88	003b8dcc	_ZN2Tz4ALCA7ControlEv	Tz::ALCA::Control()		med
0026a178	188	branchy	near	e3	66.63	0039ed08	_ZN2Tz7CmEquip10GetItemTblEii	Tz::CmEquip::GetItemTbl(int, int)		high
00272b60	188	loop	near	ghidra	71.34	00397198	_ZN2Tz8CmCustom17CurPos2CustomTypeEi	Tz::CmCustom::CurPos2CustomType(int)		high
00294288	188	loop	near	ghidra	87.85	003447b4	_ZN2Tz9JmNewInfo10CheckStoryEv	Tz::JmNewInfo::CheckStory()		med
002d2a90	188	branchy	near	lift	93.09	00648704	_ZN2Ti15MGOarashiGimObj20start_tornado_attackEv	Ti::MGOarashiGimObj::start_tornado_attack()		high
002db968	188	float	near	ghidra	38.36	0065d460	_ZN2Ti3Afp17calc_local_matrixEhh	Ti::Afp::calc_local_matrix(unsigned char, unsigned char)		sim-high
0013aba8	184	branchy	near	lift	81.56	0004a6d8	_ZN2dk11COMMAND_ONE4drawEv	dk::COMMAND_ONE::draw()		high
00142848	184	float	near	lift	95.31	000916e8	_ZN2dk11OctCollFile20selectDownAllPolygonEPNS_14CollisionParamE	dk::OctCollFile::selectDownAllPolygon(dk::CollisionParam*)		high
